GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric_x,Value,Low,High,STATE,Numeric_y,S2_NDVI_existing,S3_NDVI_existing,S3_Temperature_existing,Numeric,S2_NDVI_fake,S3_NDVI_fake,S3_Temperature_fake,latitude,longitude
MALARIA_INDIG,Number of indigenous malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-malaria-cases,2020,2020,2020,AFR,Africa,NGA,Nigeria,,,,18325240.0,18 325 240,,,Abuja,12612.0,0.273737774838906,-0.5714439417928815,305.6233260773547,12612.0,0.27373777483890605,-0.5714439417928815,305.6233260773547,9.0765,7.3986
MALARIA_TOTAL_CASES,Total number of  malaria cases (presumed + confirmed cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-number-of-malaria-cases-presumed-confirmed-cases,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,16702261.0,16 702 261,,,Benue,43763.0,0.1417128074605072,-0.330014520364395,294.0787289507124,43763.0,0.14171280746050727,-0.33001452036439505,294.0787289507124,7.3373,8.7417
MALARIA_CONF_CASES,Number of confirmed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-confirmed-malaria-cases,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,8068583.0,8 068 583,,,Benue,43763.0,0.1417128074605072,-0.330014520364395,294.0787289507124,43763.0,0.14171280746050727,-0.33001452036439505,294.0787289507124,7.3373,8.7417
MALARIA_MICR_TEST,Number of malaria suspects examined by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-suspects-examined-by-microscopy,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,839849.0,839 849,,,Benue,43763.0,0.1417128074605072,-0.330014520364395,294.0787289507124,43763.0,0.14171280746050727,-0.33001452036439505,294.0787289507124,7.3373,8.7417
MALARIA_RDT_POS,Number of malaria positive cases by rapid diagnostic test (RDT),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-rapid-diagnostic-test-rdt,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,7511712.0,7 511 712,,,Benue,43763.0,0.1417128074605072,-0.330014520364395,294.0787289507124,43763.0,0.14171280746050727,-0.33001452036439505,294.0787289507124,7.3373,8.7417
MALARIA_SUSPECTS,Number of suspected malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-suspected-malaria-cases,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,20243915.0,20 243 915,,,Benue,43763.0,0.1417128074605072,-0.330014520364395,294.0787289507124,43763.0,0.14171280746050727,-0.33001452036439505,294.0787289507124,7.3373,8.7417
MALARIA_INDIG,Number of indigenous malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-malaria-cases,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,8068583.0,8 068 583,,,Benue,43763.0,0.1417128074605072,-0.330014520364395,294.0787289507124,43763.0,0.14171280746050727,-0.33001452036439505,294.0787289507124,7.3373,8.7417
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,88.66121,88.66 [77.62-102.50],77.62234,102.50178,Benue,43763.0,0.1417128074605072,-0.330014520364395,294.0787289507124,43763.0,0.14171280746050727,-0.33001452036439505,294.0787289507124,7.3373,8.7417
MALARIA_MICR_POS,Number of malaria positive cases by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-microscopy,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,556871.0,556 871,,,Benue,43763.0,0.1417128074605072,-0.330014520364395,294.0787289507124,43763.0,0.14171280746050727,-0.33001452036439505,294.0787289507124,7.3373,8.7417
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-p.-falciparum-malaria-cases,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,8068583.0,8 068 583,,,Benue,43763.0,0.1417128074605072,-0.330014520364395,294.0787289507124,43763.0,0.14171280746050727,-0.33001452036439505,294.0787289507124,7.3373,8.7417
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,283.81282,283.81 [227.07-351.95],227.06865,351.95488,Benue,43763.0,0.1417128074605072,-0.330014520364395,294.0787289507124,43763.0,0.14171280746050727,-0.33001452036439505,294.0787289507124,7.3373,8.7417
MALARIA_PRES_CASES,Number of presumed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-presumed-malaria-cases,2015,2015,2015,AFR,Africa,NGA,Nigeria,,,,8633678.0,8 633 678,,,Benue,43763.0,0.1417128074605072,-0.330014520364395,294.0787289507124,43763.0,0.14171280746050727,-0.33001452036439505,294.0787289507124,7.3373,8.7417
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,284.82542,284.83 [225.41-353.73],225.41075,353.73007,Benue,42606.0,-0.0023560266872255,-0.3150889217029166,294.31285605590807,42606.0,-0.002356026687225548,-0.3150889217029166,294.31285605590807,7.3373,8.7417
MALARIA_PRES_CASES,Number of presumed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-presumed-malaria-cases,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,10358387.0,10 358 387,,,Benue,42606.0,-0.0023560266872255,-0.3150889217029166,294.31285605590807,42606.0,-0.002356026687225548,-0.3150889217029166,294.31285605590807,7.3373,8.7417
MALARIA_INDIG,Number of indigenous malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-malaria-cases,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,13598282.0,13 598 282,,,Benue,42606.0,-0.0023560266872255,-0.3150889217029166,294.31285605590807,42606.0,-0.002356026687225548,-0.3150889217029166,294.31285605590807,7.3373,8.7417
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-p.-falciparum-malaria-cases,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,13598282.0,13 598 282,,,Benue,42606.0,-0.0023560266872255,-0.3150889217029166,294.31285605590807,42606.0,-0.002356026687225548,-0.3150889217029166,294.31285605590807,7.3373,8.7417
MALARIA_TOTAL_CASES,Total number of  malaria cases (presumed + confirmed cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-number-of-malaria-cases-presumed-confirmed-cases,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,23956669.0,23 956 669,,,Benue,42606.0,-0.0023560266872255,-0.3150889217029166,294.31285605590807,42606.0,-0.002356026687225548,-0.3150889217029166,294.31285605590807,7.3373,8.7417
MALARIA_RDT_POS,Number of malaria positive cases by rapid diagnostic test (RDT),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-rapid-diagnostic-test-rdt,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,12979919.0,12 979 919,,,Benue,42606.0,-0.0023560266872255,-0.3150889217029166,294.31285605590807,42606.0,-0.002356026687225548,-0.3150889217029166,294.31285605590807,7.3373,8.7417
MALARIA_SUSPECTS,Number of suspected malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-suspected-malaria-cases,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,29113322.0,29 113 322,,,Benue,42606.0,-0.0023560266872255,-0.3150889217029166,294.31285605590807,42606.0,-0.002356026687225548,-0.3150889217029166,294.31285605590807,7.3373,8.7417
MALARIA_MICR_TEST,Number of malaria suspects examined by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-suspects-examined-by-microscopy,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,901141.0,901 141,,,Benue,42606.0,-0.0023560266872255,-0.3150889217029166,294.31285605590807,42606.0,-0.002356026687225548,-0.3150889217029166,294.31285605590807,7.3373,8.7417
MALARIA_CONF_CASES,Number of confirmed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-confirmed-malaria-cases,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,13598282.0,13 598 282,,,Benue,42606.0,-0.0023560266872255,-0.3150889217029166,294.31285605590807,42606.0,-0.002356026687225548,-0.3150889217029166,294.31285605590807,7.3373,8.7417
MALARIA_MICR_POS,Number of malaria positive cases by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-microscopy,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,618363.0,618 363,,,Benue,42606.0,-0.0023560266872255,-0.3150889217029166,294.31285605590807,42606.0,-0.002356026687225548,-0.3150889217029166,294.31285605590807,7.3373,8.7417
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2016,2016,2016,AFR,Africa,NGA,Nigeria,,,,87.91637,87.92 [75.66-103.81],75.66422,103.80589,Benue,42606.0,-0.0023560266872255,-0.3150889217029166,294.31285605590807,42606.0,-0.002356026687225548,-0.3150889217029166,294.31285605590807,7.3373,8.7417
MALARIA_RDT_POS,Number of malaria positive cases by rapid diagnostic test (RDT),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-rapid-diagnostic-test-rdt,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,12338760.0,12 338 760,,,Benue,21534.0,0.0793134806090571,0.2372962163595449,279.6276136394738,21534.0,0.07931348060905719,0.23729621635954498,279.6276136394738,7.3373,8.7417
MALARIA_SUSPECTS,Number of suspected malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-suspected-malaria-cases,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,25106551.0,25 106 551,,,Benue,21534.0,0.0793134806090571,0.2372962163595449,279.6276136394738,21534.0,0.07931348060905719,0.23729621635954498,279.6276136394738,7.3373,8.7417
MALARIA_INDIG,Number of indigenous malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-malaria-cases,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,13087878.0,13 087 878,,,Benue,21534.0,0.0793134806090571,0.2372962163595449,279.6276136394738,21534.0,0.07931348060905719,0.23729621635954498,279.6276136394738,7.3373,8.7417
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,288.97983,288.98 [229.08-359.80],229.07687,359.80387,Benue,21534.0,0.0793134806090571,0.2372962163595449,279.6276136394738,21534.0,0.07931348060905719,0.23729621635954498,279.6276136394738,7.3373,8.7417
MALARIA_CONF_CASES,Number of confirmed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-confirmed-malaria-cases,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,13087878.0,13 087 878,,,Benue,21534.0,0.0793134806090571,0.2372962163595449,279.6276136394738,21534.0,0.07931348060905719,0.23729621635954498,279.6276136394738,7.3373,8.7417
MALARIA_PRES_CASES,Number of presumed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-presumed-malaria-cases,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,7131390.0,7 131 390,,,Benue,21534.0,0.0793134806090571,0.2372962163595449,279.6276136394738,21534.0,0.07931348060905719,0.23729621635954498,279.6276136394738,7.3373,8.7417
MALARIA_TOTAL_CASES,Total number of  malaria cases (presumed + confirmed cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-number-of-malaria-cases-presumed-confirmed-cases,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,20219268.0,20 219 268,,,Benue,21534.0,0.0793134806090571,0.2372962163595449,279.6276136394738,21534.0,0.07931348060905719,0.23729621635954498,279.6276136394738,7.3373,8.7417
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-p.-falciparum-malaria-cases,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,13087878.0,13 087 878,,,Benue,21534.0,0.0793134806090571,0.2372962163595449,279.6276136394738,21534.0,0.07931348060905719,0.23729621635954498,279.6276136394738,7.3373,8.7417
MALARIA_MICR_POS,Number of malaria positive cases by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-microscopy,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,749118.0,749 118,,,Benue,21534.0,0.0793134806090571,0.2372962163595449,279.6276136394738,21534.0,0.07931348060905719,0.23729621635954498,279.6276136394738,7.3373,8.7417
MALARIA_MICR_TEST,Number of malaria suspects examined by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-suspects-examined-by-microscopy,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,1055444.0,1 055 444,,,Benue,21534.0,0.0793134806090571,0.2372962163595449,279.6276136394738,21534.0,0.07931348060905719,0.23729621635954498,279.6276136394738,7.3373,8.7417
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2017,2017,2017,AFR,Africa,NGA,Nigeria,,,,88.47538,88.48 [74.72-107.06],74.71969,107.05675,Benue,21534.0,0.0793134806090571,0.2372962163595449,279.6276136394738,21534.0,0.07931348060905719,0.23729621635954498,279.6276136394738,7.3373,8.7417
MALARIA_CONF_CASES,Number of confirmed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-confirmed-malaria-cases,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,14548024.0,14 548 024,,,Benue,39127.0,0.2173002759602703,0.4882430631424685,276.80613481218427,39127.0,0.21730027596027035,0.4882430631424685,276.80613481218427,7.3373,8.7417
MALARIA_MICR_TEST,Number of malaria suspects examined by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-suspects-examined-by-microscopy,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,1428731.0,1 428 731,,,Benue,39127.0,0.2173002759602703,0.4882430631424685,276.80613481218427,39127.0,0.21730027596027035,0.4882430631424685,276.80613481218427,7.3373,8.7417
MALARIA_SUSPECTS,Number of suspected malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-suspected-malaria-cases,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,25381459.0,25 381 459,,,Benue,39127.0,0.2173002759602703,0.4882430631424685,276.80613481218427,39127.0,0.21730027596027035,0.4882430631424685,276.80613481218427,7.3373,8.7417
MALARIA_PRES_CASES,Number of presumed malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-presumed-malaria-cases,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,5934356.0,5 934 356,,,Benue,39127.0,0.2173002759602703,0.4882430631424685,276.80613481218427,39127.0,0.21730027596027035,0.4882430631424685,276.80613481218427,7.3373,8.7417
MALARIA_PF_INDIG,Number of indigenous P. falciparum malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-p.-falciparum-malaria-cases,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,14548024.0,14 548 024,,,Benue,39127.0,0.2173002759602703,0.4882430631424685,276.80613481218427,39127.0,0.21730027596027035,0.4882430631424685,276.80613481218427,7.3373,8.7417
MALARIA_MICR_POS,Number of malaria positive cases by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-microscopy,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,1023273.0,1 023 273,,,Benue,39127.0,0.2173002759602703,0.4882430631424685,276.80613481218427,39127.0,0.21730027596027035,0.4882430631424685,276.80613481218427,7.3373,8.7417
MALARIA_EST_MORTALITY,Estimated malaria mortality rate (per 100 000 population),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/estimated-malaria-mortality-rate-per-100-000-population,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,88.36542,88.37 [72.84-109.45],72.84207,109.44836,Benue,39127.0,0.2173002759602703,0.4882430631424685,276.80613481218427,39127.0,0.21730027596027035,0.4882430631424685,276.80613481218427,7.3373,8.7417
MALARIA_RDT_POS,Number of malaria positive cases by rapid diagnostic test (RDT),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-rapid-diagnostic-test-rdt,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,13524751.0,13 524 751,,,Benue,39127.0,0.2173002759602703,0.4882430631424685,276.80613481218427,39127.0,0.21730027596027035,0.4882430631424685,276.80613481218427,7.3373,8.7417
MALARIA_INDIG,Number of indigenous malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-indigenous-malaria-cases,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,14548024.0,14 548 024,,,Benue,39127.0,0.2173002759602703,0.4882430631424685,276.80613481218427,39127.0,0.21730027596027035,0.4882430631424685,276.80613481218427,7.3373,8.7417
MALARIA_TOTAL_CASES,Total number of  malaria cases (presumed + confirmed cases),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/total-number-of-malaria-cases-presumed-confirmed-cases,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,20482380.0,20 482 380,,,Benue,39127.0,0.2173002759602703,0.4882430631424685,276.80613481218427,39127.0,0.21730027596027035,0.4882430631424685,276.80613481218427,7.3373,8.7417
MALARIA_EST_INCIDENCE,Estimated malaria incidence (per 1000 population at risk),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/malaria-incidence-%28per-1-000-population-at-risk%29,2018,2018,2018,AFR,Africa,NGA,Nigeria,,,,291.07354,291.07 [228.98-367.07],228.98336,367.06932,Benue,39127.0,0.2173002759602703,0.4882430631424685,276.80613481218427,39127.0,0.21730027596027035,0.4882430631424685,276.80613481218427,7.3373,8.7417
MALARIA_MICR_POS,Number of malaria positive cases by microscopy,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-malaria-positive-cases-by-microscopy,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,2476514.0,2 476 514,,,Benue,35851.0,0.4881206298311032,0.473546115257515,298.8887978718125,35851.0,0.4881206298311032,0.473546115257515,298.8887978718125,7.3373,8.7417
MALARIA_SUSPECTS,Number of suspected malaria cases,https://www.who.int/data/gho/data/indicators/indicator-details/GHO/number-of-suspected-malaria-cases,2019,2019,2019,AFR,Africa,NGA,Nigeria,,,,29489245.0,29 489 245,,,Benue,35851.0,0.4881206298311032,0.473546115257515,298.8887978718125,35851.0,0.4881206298311032,0.473546115257515,298.8887978718125,7.3373,8.7417
